Ucuz Roman,John Travolta
Der Pate,Al Pacino
Der Pate,Al Pacino
Der Pate,Al Pacino
Генезис,Hans Zimmer
Igra prestola,Kit Harington
Dâku naito,Christopher Nolan
Генезис,Christopher Nolan
Django déchaîné,Fred Raskin
Django déchaîné,Kerry Washington
Ucuz Roman,Bruce Willis
Генезис,Ken Watanabe
Dâku naito,David S. Goyer
Django déchaîné,Reginald Hudlin
Django déchaîné,Stacey Sher
Ucuz Roman,Lawrence Bender
Генезис,Guy Hendrix Dyas
Ucuz Roman,Samuel L. Jackson
Ucuz Roman,David Wasco
Dâku naito,Charles Roven
Генезис,Wally Pfister
Der Pate,Mario Puzo
Der Pate,Mario Puzo
Der Pate,Mario Puzo
Der Pate,Gordon Willis
Der Pate,Gordon Willis
Der Pate,Gordon Willis
Генезис,Lee Smith
Генезис,Joseph Gordon-Levitt
Генезис,Ellen Page
Ucuz Roman,Quentin Tarantino
Django déchaîné,Quentin Tarantino
Der Pate,James Caan
Der Pate,James Caan
Der Pate,James Caan
Ucuz Roman,Roger Avary
Ucuz Roman,Sally Menke
Igra prestola,Emilia Clarke
Dâku naito,Christian Bale
Igra prestola,Lena Headey
Der Pate,William Reynolds
Der Pate,William Reynolds
Der Pate,William Reynolds
Генезис,Emma Thomas
Dâku naito,Aaron Eckhart
Der Pate,Francis Ford Coppola
Der Pate,Francis Ford Coppola
Der Pate,Francis Ford Coppola
Igra prestola,Iain Glen
Der Pate,Nino Rota
Der Pate,Nino Rota
Der Pate,Nino Rota
Der Pate,Diane Keaton
Der Pate,Diane Keaton
Der Pate,Diane Keaton
Igra prestola,Nikolaj Coster-Waldau
Der Pate,Al Ruddy
Der Pate,Al Ruddy
Der Pate,Al Ruddy
Dâku naito,Bob Kane
Django déchaîné,Christoph Waltz
Dâku naito,Lorne Orleans
Der Pate,Marlon Brando
Der Pate,Marlon Brando
Der Pate,Marlon Brando
Igra prestola,D.B. Weiss
Django déchaîné,Robert Richardson
Igra prestola,Sophie Turner
Dâku naito,Michael Caine
Igra prestola,Peter Dinklage
Django déchaîné,Jamie Foxx
Dâku naito,Jonathan Nolan
Ucuz Roman,Andrzej Sekula
Django déchaîné,Pilar Savone
Igra prestola,Maisie Williams
Igra prestola,David Benioff
Генезис,Leonardo DiCaprio
Django déchaîné,Leonardo DiCaprio
Dâku naito,Heath Ledger
Ucuz Roman,Uma Thurman
