Sostu karai,Kit Harington
Vitez teme,Christopher Nolan
Vitez teme,David S. Goyer
Vitez teme,Charles Roven
Sostu karai,Emilia Clarke
Vitez teme,Christian Bale
Sostu karai,Lena Headey
Vitez teme,Aaron Eckhart
Sostu karai,Iain Glen
Sostu karai,Nikolaj Coster-Waldau
Vitez teme,Bob Kane
Vitez teme,Lorne Orleans
Sostu karai,D.B. Weiss
Sostu karai,Sophie Turner
Vitez teme,Michael Caine
Sostu karai,Peter Dinklage
Vitez teme,Jonathan Nolan
Sostu karai,Maisie Williams
Sostu karai,David Benioff
Vitez teme,Heath Ledger
