Game of Thrones - Le trône de fer,Kit Harington
Breaking Bad - Reazioni collaterali,Vince Gilligan
Breaking Bad - Reazioni collaterali,Anna Gunn
Breaking Bad - Reazioni collaterali,Steven Michael Quezada
Game of Thrones - Le trône de fer,Emilia Clarke
Game of Thrones - Le trône de fer,Lena Headey
Breaking Bad - Reazioni collaterali,Bob Odenkirk
Breaking Bad - Reazioni collaterali,RJ Mitte
Game of Thrones - Le trône de fer,Iain Glen
Breaking Bad - Reazioni collaterali,Dean Norris
Game of Thrones - Le trône de fer,Nikolaj Coster-Waldau
Breaking Bad - Reazioni collaterali,Betsy Brandt
Game of Thrones - Le trône de fer,D.B. Weiss
Game of Thrones - Le trône de fer,Sophie Turner
Breaking Bad - Reazioni collaterali,Bryan Cranston
Game of Thrones - Le trône de fer,Peter Dinklage
Breaking Bad - Reazioni collaterali,Aaron Paul
Game of Thrones - Le trône de fer,Maisie Williams
Game of Thrones - Le trône de fer,David Benioff
Breaking Bad - Reazioni collaterali,Jonathan Banks
