Bekstvo iz Šošenka,Richard Francis-Bruce
Bekstvo iz Šošenka,Tim Robbins
Bekstvo iz Šošenka,Thomas Newman
Bekstvo iz Šošenka,Stephen King
Bekstvo iz Šošenka,Bob Gunton
Bekstvo iz Šošenka,Niki Marvin
Bekstvo iz Šošenka,Frank Darabont
Bekstvo iz Šošenka,William Sadler
Bekstvo iz Šošenka,Roger Deakins
Bekstvo iz Šošenka,Morgan Freeman
