Der Herr der Ringe: Die Rückkehr des Königs,J.R.R. Tolkien
Der Herr der Ringe: Die Rückkehr des Königs,Orlando Bloom
Во все тяжкие,Vince Gilligan
Der Herr der Ringe: Die Rückkehr des Königs,Elijah Wood
Во все тяжкие,Anna Gunn
Во все тяжкие,Steven Michael Quezada
Der Herr der Ringe: Die Rückkehr des Königs,Fran Walsh
Der Herr der Ringe: Die Rückkehr des Königs,Viggo Mortensen
Во все тяжкие,Bob Odenkirk
Во все тяжкие,RJ Mitte
Der Herr der Ringe: Die Rückkehr des Königs,Howard Shore
Во все тяжкие,Dean Norris
Der Herr der Ringe: Die Rückkehr des Königs,Ian McKellen
Во все тяжкие,Betsy Brandt
Der Herr der Ringe: Die Rückkehr des Königs,Peter Jackson
Во все тяжкие,Bryan Cranston
Во все тяжкие,Aaron Paul
Der Herr der Ringe: Die Rückkehr des Königs,Philippa Boyens
Во все тяжкие,Jonathan Banks
Der Herr der Ringe: Die Rückkehr des Königs,Barrie M. Osborne
