Batman: O Cavaleiro das Trevas Ressurge,Gary Oldman
Ο σκοτεινός ιππότης: Η επιστροφή,Gary Oldman
Taru Sormusten Herrasta - Kuninkaan paluu,J.R.R. Tolkien
Stapânul inelelor: Cele doua turnuri,J.R.R. Tolkien
Începutul,Hans Zimmer
Batman: O Cavaleiro das Trevas Ressurge,Anne Hathaway
Ο σκοτεινός ιππότης: Η επιστροφή,Anne Hathaway
Batman: O Cavaleiro das Trevas Ressurge,Christopher Nolan
Ο σκοτεινός ιππότης: Η επιστροφή,Christopher Nolan
Începutul,Christopher Nolan
Frihetens regn,Richard Francis-Bruce
The Seven Deadly Sins,Richard Francis-Bruce
Începutul,Ken Watanabe
Taru Sormusten Herrasta - Kuninkaan paluu,Orlando Bloom
Stapânul inelelor: Cele doua turnuri,Orlando Bloom
The Seven Deadly Sins,Kevin Spacey
Totál szívás,Vince Gilligan
Batman: O Cavaleiro das Trevas Ressurge,David S. Goyer
Ο σκοτεινός ιππότης: Η επιστροφή,David S. Goyer
Taru Sormusten Herrasta - Kuninkaan paluu,Elijah Wood
Stapânul inelelor: Cele doua turnuri,Elijah Wood
Frihetens regn,Tim Robbins
Totál szívás,Anna Gunn
Începutul,Guy Hendrix Dyas
Batman: O Cavaleiro das Trevas Ressurge,Charles Roven
Ο σκοτεινός ιππότης: Η επιστροφή,Charles Roven
Începutul,Wally Pfister
The Seven Deadly Sins,Phyllis Carlyle
Totál szívás,Steven Michael Quezada
The Seven Deadly Sins,Darius Khondji
The Seven Deadly Sins,David Fincher
Începutul,Lee Smith
Taru Sormusten Herrasta - Kuninkaan paluu,Fran Walsh
Stapânul inelelor: Cele doua turnuri,Fran Walsh
Începutul,Joseph Gordon-Levitt
Începutul,Ellen Page
Batman: O Cavaleiro das Trevas Ressurge,Christian Bale
Ο σκοτεινός ιππότης: Η επιστροφή,Christian Bale
Frihetens regn,Thomas Newman
Taru Sormusten Herrasta - Kuninkaan paluu,Viggo Mortensen
Stapânul inelelor: Cele doua turnuri,Viggo Mortensen
Batman: O Cavaleiro das Trevas Ressurge,Tom Hardy
Ο σκοτεινός ιππότης: Η επιστροφή,Tom Hardy
The Seven Deadly Sins,Brad Pitt
Batman: O Cavaleiro das Trevas Ressurge,Emma Thomas
Ο σκοτεινός ιππότης: Η επιστροφή,Emma Thomas
Începutul,Emma Thomas
Totál szívás,Bob Odenkirk
Frihetens regn,Stephen King
Totál szívás,RJ Mitte
The Seven Deadly Sins,Howard Shore
Taru Sormusten Herrasta - Kuninkaan paluu,Howard Shore
Totál szívás,Dean Norris
Taru Sormusten Herrasta - Kuninkaan paluu,Ian McKellen
Stapânul inelelor: Cele doua turnuri,Ian McKellen
Frihetens regn,Bob Gunton
Frihetens regn,Niki Marvin
Frihetens regn,Frank Darabont
Batman: O Cavaleiro das Trevas Ressurge,Bob Kane
Ο σκοτεινός ιππότης: Η επιστροφή,Bob Kane
Totál szívás,Betsy Brandt
The Seven Deadly Sins,Arnold Kopelson
Taru Sormusten Herrasta - Kuninkaan paluu,Peter Jackson
Stapânul inelelor: Cele doua turnuri,Peter Jackson
Frihetens regn,William Sadler
Stapânul inelelor: Cele doua turnuri,Stephen Sinclair
The Seven Deadly Sins,Andrew Kevin Walker
Totál szívás,Bryan Cranston
Totál szívás,Aaron Paul
Batman: O Cavaleiro das Trevas Ressurge,Jonathan Nolan
Ο σκοτεινός ιππότης: Η επιστροφή,Jonathan Nolan
Taru Sormusten Herrasta - Kuninkaan paluu,Philippa Boyens
Stapânul inelelor: Cele doua turnuri,Philippa Boyens
Începutul,Leonardo DiCaprio
Totál szívás,Jonathan Banks
Frihetens regn,Roger Deakins
Frihetens regn,Morgan Freeman
The Seven Deadly Sins,Morgan Freeman
Taru Sormusten Herrasta - Kuninkaan paluu,Barrie M. Osborne
Stapânul inelelor: Cele doua turnuri,Barrie M. Osborne
