Borilački klub,Ross Grayson Bell
Władca pierścieni: Powrót króla,J.R.R. Tolkien
Il Signore degli Anelli - Le due torri,J.R.R. Tolkien
Hringadróttinssaga: Tveggja turna tal,J.R.R. Tolkien
Hra o trůny,Kit Harington
Rory's First Kiss,Christopher Nolan
Ky si bóng dêm,Christopher Nolan
Django dezlantuit,Fred Raskin
Borilački klub,Ceán Chaffin
Побег из Шоушенка,Richard Francis-Bruce
Django dezlantuit,Kerry Washington
Borilački klub,Edward Norton
Władca pierścieni: Powrót króla,Orlando Bloom
Il Signore degli Anelli - Le due torri,Orlando Bloom
Hringadróttinssaga: Tveggja turna tal,Orlando Bloom
Il silenzio degli innocenti,Kenneth Utt
Rory's First Kiss,David S. Goyer
Ky si bóng dêm,David S. Goyer
Władca pierścieni: Powrót króla,Elijah Wood
Il Signore degli Anelli - Le due torri,Elijah Wood
Hringadróttinssaga: Tveggja turna tal,Elijah Wood
Побег из Шоушенка,Tim Robbins
Django dezlantuit,Reginald Hudlin
Il silenzio degli innocenti,Ted Tally
Django dezlantuit,Stacey Sher
Borilački klub,Jim Uhls
Rory's First Kiss,Charles Roven
Ky si bóng dêm,Charles Roven
Il silenzio degli innocenti,Jodie Foster
Il silenzio degli innocenti,Ron Bozman
Borilački klub,David Fincher
Władca pierścieni: Powrót króla,Fran Walsh
Il Signore degli Anelli - Le due torri,Fran Walsh
Hringadróttinssaga: Tveggja turna tal,Fran Walsh
Django dezlantuit,Quentin Tarantino
Hra o trůny,Emilia Clarke
Rory's First Kiss,Christian Bale
Ky si bóng dêm,Christian Bale
Побег из Шоушенка,Thomas Newman
Borilački klub,Zach Grenier
Władca pierścieni: Powrót króla,Viggo Mortensen
Il Signore degli Anelli - Le due torri,Viggo Mortensen
Hringadróttinssaga: Tveggja turna tal,Viggo Mortensen
Hra o trůny,Lena Headey
Borilački klub,Brad Pitt
Il silenzio degli innocenti,Edward Saxon
Rory's First Kiss,Aaron Eckhart
Ky si bóng dêm,Aaron Eckhart
Borilački klub,Art Linson
Побег из Шоушенка,Stephen King
Hra o trůny,Iain Glen
Władca pierścieni: Powrót króla,Howard Shore
Hra o trůny,Nikolaj Coster-Waldau
Borilački klub,Meat Loaf
Władca pierścieni: Powrót króla,Ian McKellen
Il Signore degli Anelli - Le due torri,Ian McKellen
Hringadróttinssaga: Tveggja turna tal,Ian McKellen
Побег из Шоушенка,Bob Gunton
Побег из Шоушенка,Niki Marvin
Побег из Шоушенка,Frank Darabont
Il silenzio degli innocenti,Jonathan Demme
Rory's First Kiss,Bob Kane
Ky si bóng dêm,Bob Kane
Django dezlantuit,Christoph Waltz
Rory's First Kiss,Lorne Orleans
Ky si bóng dêm,Lorne Orleans
Borilački klub,Chuck Palahniuk
Hra o trůny,D.B. Weiss
Il silenzio degli innocenti,Lawrence A. Bonney
Władca pierścieni: Powrót króla,Peter Jackson
Il Signore degli Anelli - Le due torri,Peter Jackson
Hringadróttinssaga: Tveggja turna tal,Peter Jackson
Django dezlantuit,Robert Richardson
Побег из Шоушенка,William Sadler
Hra o trůny,Sophie Turner
Il silenzio degli innocenti,Thomas Harris
Il Signore degli Anelli - Le due torri,Stephen Sinclair
Hringadróttinssaga: Tveggja turna tal,Stephen Sinclair
Rory's First Kiss,Michael Caine
Ky si bóng dêm,Michael Caine
Hra o trůny,Peter Dinklage
Django dezlantuit,Jamie Foxx
Rory's First Kiss,Jonathan Nolan
Ky si bóng dêm,Jonathan Nolan
Władca pierścieni: Powrót króla,Philippa Boyens
Il Signore degli Anelli - Le due torri,Philippa Boyens
Hringadróttinssaga: Tveggja turna tal,Philippa Boyens
Django dezlantuit,Pilar Savone
Il silenzio degli innocenti,Kasi Lemmons
Il silenzio degli innocenti,Anthony Hopkins
Hra o trůny,Maisie Williams
Hra o trůny,David Benioff
Django dezlantuit,Leonardo DiCaprio
Rory's First Kiss,Heath Ledger
Ky si bóng dêm,Heath Ledger
Побег из Шоушенка,Roger Deakins
Побег из Шоушенка,Morgan Freeman
Władca pierścieni: Powrót króla,Barrie M. Osborne
Il Signore degli Anelli - Le due torri,Barrie M. Osborne
Hringadróttinssaga: Tveggja turna tal,Barrie M. Osborne
