T.D.K.R.,Gary Oldman
T.D.K.R.,Anne Hathaway
Temný rytíř,Christopher Nolan
T.D.K.R.,Christopher Nolan
Temný rytíř,David S. Goyer
T.D.K.R.,David S. Goyer
Temný rytíř,Charles Roven
T.D.K.R.,Charles Roven
Temný rytíř,Christian Bale
T.D.K.R.,Christian Bale
T.D.K.R.,Tom Hardy
T.D.K.R.,Emma Thomas
Temný rytíř,Aaron Eckhart
Temný rytíř,Bob Kane
T.D.K.R.,Bob Kane
Temný rytíř,Lorne Orleans
Temný rytíř,Michael Caine
Temný rytíř,Jonathan Nolan
T.D.K.R.,Jonathan Nolan
Temný rytíř,Heath Ledger
