Παιχνίδι του στέμματος,Kit Harington
Παιχνίδι του στέμματος,Emilia Clarke
Παιχνίδι του στέμματος,Lena Headey
Παιχνίδι του στέμματος,Iain Glen
Παιχνίδι του στέμματος,Nikolaj Coster-Waldau
Παιχνίδι του στέμματος,D.B. Weiss
Παιχνίδι του στέμματος,Sophie Turner
Παιχνίδι του στέμματος,Peter Dinklage
Παιχνίδι του στέμματος,Maisie Williams
Παιχνίδι του στέμματος,David Benioff
