In de ban van de ring: De reisgenoten,J.R.R. Tolkien
Хрещений батько,Al Pacino
Seven - 7 Pecados Mortais,Richard Francis-Bruce
In de ban van de ring: De reisgenoten,Orlando Bloom
Seven - 7 Pecados Mortais,Kevin Spacey
In de ban van de ring: De reisgenoten,Elijah Wood
Хрещений батько,Mario Puzo
Seven - 7 Pecados Mortais,Phyllis Carlyle
Seven - 7 Pecados Mortais,Darius Khondji
Хрещений батько,Gordon Willis
Seven - 7 Pecados Mortais,David Fincher
In de ban van de ring: De reisgenoten,Fran Walsh
Хрещений батько,James Caan
In de ban van de ring: De reisgenoten,Sean Bean
Хрещений батько,William Reynolds
Seven - 7 Pecados Mortais,Brad Pitt
Хрещений батько,Francis Ford Coppola
Seven - 7 Pecados Mortais,Howard Shore
Хрещений батько,Nino Rota
Хрещений батько,Diane Keaton
In de ban van de ring: De reisgenoten,Ian McKellen
Хрещений батько,Al Ruddy
Seven - 7 Pecados Mortais,Arnold Kopelson
Хрещений батько,Marlon Brando
In de ban van de ring: De reisgenoten,Peter Jackson
Seven - 7 Pecados Mortais,Andrew Kevin Walker
In de ban van de ring: De reisgenoten,Tim Sanders
In de ban van de ring: De reisgenoten,Philippa Boyens
Seven - 7 Pecados Mortais,Morgan Freeman
In de ban van de ring: De reisgenoten,Barrie M. Osborne
