A keresztapa,Al Pacino
Untitled Batman Begins Sequel,Christopher Nolan
Untitled Batman Begins Sequel,David S. Goyer
Untitled Batman Begins Sequel,Charles Roven
A keresztapa,Mario Puzo
A keresztapa,Gordon Willis
A keresztapa,James Caan
Untitled Batman Begins Sequel,Christian Bale
A keresztapa,William Reynolds
Untitled Batman Begins Sequel,Aaron Eckhart
A keresztapa,Francis Ford Coppola
A keresztapa,Nino Rota
A keresztapa,Diane Keaton
A keresztapa,Al Ruddy
Untitled Batman Begins Sequel,Bob Kane
Untitled Batman Begins Sequel,Lorne Orleans
A keresztapa,Marlon Brando
Untitled Batman Begins Sequel,Michael Caine
Untitled Batman Begins Sequel,Jonathan Nolan
Untitled Batman Begins Sequel,Heath Ledger
