Ringenes herre: Eventyret om ringen,J.R.R. Tolkien
Origen,Hans Zimmer
Origen,Christopher Nolan
Origen,Ken Watanabe
Ringenes herre: Eventyret om ringen,Orlando Bloom
Gladiátor,Russell Crowe
Gladiátor,Russell Crowe
Gladiátor,Russell Crowe
Gladiátor,Ridley Scott
Gladiátor,Ridley Scott
Gladiátor,Ridley Scott
Halvale teele,Vince Gilligan
Gladiátor,Douglas Wick
Gladiátor,Douglas Wick
Gladiátor,Douglas Wick
Ringenes herre: Eventyret om ringen,Elijah Wood
Halvale teele,Anna Gunn
Gladiátor,Joaquin Phoenix
Gladiátor,Joaquin Phoenix
Gladiátor,Joaquin Phoenix
Gladiátor,John Logan
Gladiátor,John Logan
Gladiátor,John Logan
Origen,Guy Hendrix Dyas
Origen,Wally Pfister
Halvale teele,Steven Michael Quezada
Origen,Lee Smith
Ringenes herre: Eventyret om ringen,Fran Walsh
Origen,Joseph Gordon-Levitt
Origen,Ellen Page
Ringenes herre: Eventyret om ringen,Sean Bean
Gladiátor,William Nicholson
Gladiátor,William Nicholson
Gladiátor,William Nicholson
Origen,Emma Thomas
Halvale teele,Bob Odenkirk
Halvale teele,RJ Mitte
Gladiátor,Connie Nielsen
Gladiátor,Connie Nielsen
Gladiátor,Connie Nielsen
Halvale teele,Dean Norris
Ringenes herre: Eventyret om ringen,Ian McKellen
Gladiátor,Branko Lustig
Gladiátor,Branko Lustig
Gladiátor,Branko Lustig
Halvale teele,Betsy Brandt
Ringenes herre: Eventyret om ringen,Peter Jackson
Halvale teele,Bryan Cranston
Halvale teele,Aaron Paul
Ringenes herre: Eventyret om ringen,Tim Sanders
Ringenes herre: Eventyret om ringen,Philippa Boyens
Gladiátor,Oliver Reed
Gladiátor,Oliver Reed
Gladiátor,Oliver Reed
Gladiátor,David Franzoni
Gladiátor,David Franzoni
Gladiátor,David Franzoni
Origen,Leonardo DiCaprio
Halvale teele,Jonathan Banks
Ringenes herre: Eventyret om ringen,Barrie M. Osborne
