Sõrmuste isand: Sõrmuse vennaskond,J.R.R. Tolkien
Gudfadern,Al Pacino
Divoký Django,Fred Raskin
Divoký Django,Kerry Washington
Sõrmuste isand: Sõrmuse vennaskond,Orlando Bloom
Sõrmuste isand: Sõrmuse vennaskond,Elijah Wood
Divoký Django,Reginald Hudlin
Divoký Django,Stacey Sher
Gudfadern,Mario Puzo
Gudfadern,Gordon Willis
Sõrmuste isand: Sõrmuse vennaskond,Fran Walsh
Divoký Django,Quentin Tarantino
Gudfadern,James Caan
Sõrmuste isand: Sõrmuse vennaskond,Sean Bean
Gudfadern,William Reynolds
Gudfadern,Francis Ford Coppola
Gudfadern,Nino Rota
Gudfadern,Diane Keaton
Sõrmuste isand: Sõrmuse vennaskond,Ian McKellen
Gudfadern,Al Ruddy
Divoký Django,Christoph Waltz
Gudfadern,Marlon Brando
Sõrmuste isand: Sõrmuse vennaskond,Peter Jackson
Divoký Django,Robert Richardson
Divoký Django,Jamie Foxx
Sõrmuste isand: Sõrmuse vennaskond,Tim Sanders
Sõrmuste isand: Sõrmuse vennaskond,Philippa Boyens
Divoký Django,Pilar Savone
Divoký Django,Leonardo DiCaprio
Sõrmuste isand: Sõrmuse vennaskond,Barrie M. Osborne
