Stapînul inelelor: Fratia inelului,J.R.R. Tolkien
Žiedu Valdovas: Dvi tvirtoves,J.R.R. Tolkien
El Padrino,Al Pacino
El Padrino,Al Pacino
El Padrino,Al Pacino
Batman: O Cavaleiro das Trevas,Christopher Nolan
Stapînul inelelor: Fratia inelului,Orlando Bloom
Žiedu Valdovas: Dvi tvirtoves,Orlando Bloom
Batman: O Cavaleiro das Trevas,David S. Goyer
Stapînul inelelor: Fratia inelului,Elijah Wood
Žiedu Valdovas: Dvi tvirtoves,Elijah Wood
Batman: O Cavaleiro das Trevas,Charles Roven
El Padrino,Mario Puzo
El Padrino,Mario Puzo
El Padrino,Mario Puzo
El Padrino,Gordon Willis
El Padrino,Gordon Willis
El Padrino,Gordon Willis
Stapînul inelelor: Fratia inelului,Fran Walsh
Žiedu Valdovas: Dvi tvirtoves,Fran Walsh
El Padrino,James Caan
El Padrino,James Caan
El Padrino,James Caan
Stapînul inelelor: Fratia inelului,Sean Bean
Batman: O Cavaleiro das Trevas,Christian Bale
Žiedu Valdovas: Dvi tvirtoves,Viggo Mortensen
El Padrino,William Reynolds
El Padrino,William Reynolds
El Padrino,William Reynolds
Batman: O Cavaleiro das Trevas,Aaron Eckhart
El Padrino,Francis Ford Coppola
El Padrino,Francis Ford Coppola
El Padrino,Francis Ford Coppola
El Padrino,Nino Rota
El Padrino,Nino Rota
El Padrino,Nino Rota
El Padrino,Diane Keaton
El Padrino,Diane Keaton
El Padrino,Diane Keaton
Stapînul inelelor: Fratia inelului,Ian McKellen
Žiedu Valdovas: Dvi tvirtoves,Ian McKellen
El Padrino,Al Ruddy
El Padrino,Al Ruddy
El Padrino,Al Ruddy
Batman: O Cavaleiro das Trevas,Bob Kane
Batman: O Cavaleiro das Trevas,Lorne Orleans
El Padrino,Marlon Brando
El Padrino,Marlon Brando
El Padrino,Marlon Brando
Stapînul inelelor: Fratia inelului,Peter Jackson
Žiedu Valdovas: Dvi tvirtoves,Peter Jackson
Žiedu Valdovas: Dvi tvirtoves,Stephen Sinclair
Batman: O Cavaleiro das Trevas,Michael Caine
Batman: O Cavaleiro das Trevas,Jonathan Nolan
Stapînul inelelor: Fratia inelului,Tim Sanders
Stapînul inelelor: Fratia inelului,Philippa Boyens
Žiedu Valdovas: Dvi tvirtoves,Philippa Boyens
Batman: O Cavaleiro das Trevas,Heath Ledger
Stapînul inelelor: Fratia inelului,Barrie M. Osborne
Žiedu Valdovas: Dvi tvirtoves,Barrie M. Osborne
