A sötét lovag,Christopher Nolan
A sötét lovag,David S. Goyer
A sötét lovag,Charles Roven
A sötét lovag,Christian Bale
A sötét lovag,Aaron Eckhart
A sötét lovag,Bob Kane
A sötét lovag,Lorne Orleans
A sötét lovag,Michael Caine
A sötét lovag,Jonathan Nolan
A sötét lovag,Heath Ledger
