Pulp Fiction: Tiempos violentos,John Travolta
Бiйцiвський клуб,Ross Grayson Bell
Batman Begins 2,Christopher Nolan
Бiйцiвський клуб,Ceán Chaffin
Cadena perpètua,Richard Francis-Bruce
Pulp Fiction: Tiempos violentos,Bruce Willis
Бiйцiвський клуб,Edward Norton
Bureikingu baddo,Vince Gilligan
Batman Begins 2,David S. Goyer
Cadena perpètua,Tim Robbins
Bureikingu baddo,Anna Gunn
Бiйцiвський клуб,Jim Uhls
Pulp Fiction: Tiempos violentos,Lawrence Bender
Pulp Fiction: Tiempos violentos,Samuel L. Jackson
Pulp Fiction: Tiempos violentos,David Wasco
Batman Begins 2,Charles Roven
Bureikingu baddo,Steven Michael Quezada
Бiйцiвський клуб,David Fincher
Pulp Fiction: Tiempos violentos,Quentin Tarantino
Pulp Fiction: Tiempos violentos,Roger Avary
Pulp Fiction: Tiempos violentos,Sally Menke
Batman Begins 2,Christian Bale
Cadena perpètua,Thomas Newman
Бiйцiвський клуб,Zach Grenier
Бiйцiвський клуб,Brad Pitt
Batman Begins 2,Aaron Eckhart
Бiйцiвський клуб,Art Linson
Bureikingu baddo,Bob Odenkirk
Cadena perpètua,Stephen King
Bureikingu baddo,RJ Mitte
Bureikingu baddo,Dean Norris
Бiйцiвський клуб,Meat Loaf
Cadena perpètua,Bob Gunton
Cadena perpètua,Niki Marvin
Cadena perpètua,Frank Darabont
Batman Begins 2,Bob Kane
Bureikingu baddo,Betsy Brandt
Batman Begins 2,Lorne Orleans
Бiйцiвський клуб,Chuck Palahniuk
Cadena perpètua,William Sadler
Batman Begins 2,Michael Caine
Bureikingu baddo,Bryan Cranston
Bureikingu baddo,Aaron Paul
Batman Begins 2,Jonathan Nolan
Pulp Fiction: Tiempos violentos,Andrzej Sekula
Batman Begins 2,Heath Ledger
Bureikingu baddo,Jonathan Banks
Pulp Fiction: Tiempos violentos,Uma Thurman
Cadena perpètua,Roger Deakins
Cadena perpètua,Morgan Freeman
