Kryezoti i Unazave: Besëlidhja e Unazës,J.R.R. Tolkien
O Senhor dos Anéis - A Irmandade do Anel,J.R.R. Tolkien
Pedar khandeh,Al Pacino
Kryezoti i Unazave: Besëlidhja e Unazës,Orlando Bloom
O Senhor dos Anéis - A Irmandade do Anel,Orlando Bloom
Kryezoti i Unazave: Besëlidhja e Unazës,Elijah Wood
O Senhor dos Anéis - A Irmandade do Anel,Elijah Wood
Pedar khandeh,Mario Puzo
Pedar khandeh,Gordon Willis
Kryezoti i Unazave: Besëlidhja e Unazës,Fran Walsh
O Senhor dos Anéis - A Irmandade do Anel,Fran Walsh
Pedar khandeh,James Caan
Kryezoti i Unazave: Besëlidhja e Unazës,Sean Bean
O Senhor dos Anéis - A Irmandade do Anel,Sean Bean
Pedar khandeh,William Reynolds
Pedar khandeh,Francis Ford Coppola
Pedar khandeh,Nino Rota
Pedar khandeh,Diane Keaton
Kryezoti i Unazave: Besëlidhja e Unazës,Ian McKellen
O Senhor dos Anéis - A Irmandade do Anel,Ian McKellen
Pedar khandeh,Al Ruddy
Pedar khandeh,Marlon Brando
Kryezoti i Unazave: Besëlidhja e Unazës,Peter Jackson
O Senhor dos Anéis - A Irmandade do Anel,Peter Jackson
Kryezoti i Unazave: Besëlidhja e Unazës,Tim Sanders
O Senhor dos Anéis - A Irmandade do Anel,Tim Sanders
Kryezoti i Unazave: Besëlidhja e Unazës,Philippa Boyens
O Senhor dos Anéis - A Irmandade do Anel,Philippa Boyens
Kryezoti i Unazave: Besëlidhja e Unazës,Barrie M. Osborne
O Senhor dos Anéis - A Irmandade do Anel,Barrie M. Osborne
