Gospodar prstenova - Družina prstena,J.R.R. Tolkien
Втеча з Шоушенка,Richard Francis-Bruce
Gospodar prstenova - Družina prstena,Orlando Bloom
Gospodar prstenova - Družina prstena,Elijah Wood
Matorikkusu,Carrie-Anne Moss
Втеча з Шоушенка,Tim Robbins
Matorikkusu,Laurence Fishburne
Matorikkusu,Bill Pope
Gospodar prstenova - Družina prstena,Fran Walsh
Gospodar prstenova - Družina prstena,Sean Bean
Втеча з Шоушенка,Thomas Newman
Matorikkusu,Keanu Reeves
Втеча з Шоушенка,Stephen King
Matorikkusu,Joel Silver
Gospodar prstenova - Družina prstena,Ian McKellen
Втеча з Шоушенка,Bob Gunton
Matorikkusu,Don Davis
Втеча з Шоушенка,Niki Marvin
Matorikkusu,Zach Staenberg
Втеча з Шоушенка,Frank Darabont
Gospodar prstenova - Družina prstena,Peter Jackson
Втеча з Шоушенка,William Sadler
Matorikkusu,Lana Wachowski
Gospodar prstenova - Družina prstena,Tim Sanders
Gospodar prstenova - Družina prstena,Philippa Boyens
Втеча з Шоушенка,Roger Deakins
Втеча з Шоушенка,Morgan Freeman
Gospodar prstenova - Družina prstena,Barrie M. Osborne
Matorikkusu,Lilly Wachowski
Matorikkusu,Hugo Weaving
