Klub rváčů,Ross Grayson Bell
Klub rváčů,Ceán Chaffin
Klub rváčů,Edward Norton
Maatriks,Carrie-Anne Moss
Klub rváčů,Jim Uhls
Maatriks,Laurence Fishburne
Maatriks,Bill Pope
Klub rváčů,David Fincher
Klub rváčů,Zach Grenier
Maatriks,Keanu Reeves
Klub rváčů,Brad Pitt
Klub rváčů,Art Linson
Maatriks,Joel Silver
Klub rváčů,Meat Loaf
Maatriks,Don Davis
Maatriks,Zach Staenberg
Klub rváčů,Chuck Palahniuk
Maatriks,Lana Wachowski
Maatriks,Lilly Wachowski
Maatriks,Hugo Weaving
