Dakeu naiteu raijeu,Gary Oldman
Pakleni šund,John Travolta
Nadi alghetal,Ross Grayson Bell
Kummisetä,Al Pacino
Dakeu naiteu raijeu,Anne Hathaway
Dakeu naiteu raijeu,Christopher Nolan
Nadi alghetal,Ceán Chaffin
Pakleni šund,Bruce Willis
Nadi alghetal,Edward Norton
Dakeu naiteu raijeu,David S. Goyer
Nadi alghetal,Jim Uhls
Pakleni šund,Lawrence Bender
Pakleni šund,Samuel L. Jackson
Pakleni šund,David Wasco
Dakeu naiteu raijeu,Charles Roven
Kummisetä,Mario Puzo
Kummisetä,Gordon Willis
Nadi alghetal,David Fincher
Pakleni šund,Quentin Tarantino
Kummisetä,James Caan
Pakleni šund,Roger Avary
Pakleni šund,Sally Menke
Dakeu naiteu raijeu,Christian Bale
Nadi alghetal,Zach Grenier
Dakeu naiteu raijeu,Tom Hardy
Kummisetä,William Reynolds
Nadi alghetal,Brad Pitt
Dakeu naiteu raijeu,Emma Thomas
Nadi alghetal,Art Linson
Kummisetä,Francis Ford Coppola
Kummisetä,Nino Rota
Kummisetä,Diane Keaton
Nadi alghetal,Meat Loaf
Kummisetä,Al Ruddy
Dakeu naiteu raijeu,Bob Kane
Nadi alghetal,Chuck Palahniuk
Kummisetä,Marlon Brando
Dakeu naiteu raijeu,Jonathan Nolan
Pakleni šund,Andrzej Sekula
Pakleni šund,Uma Thurman
