Black Mask,John Travolta
Kaklusklubi,Ross Grayson Bell
Kaklusklubi,Ceán Chaffin
Black Mask,Bruce Willis
Kaklusklubi,Edward Norton
Kaklusklubi,Jim Uhls
Black Mask,Lawrence Bender
Black Mask,Samuel L. Jackson
Black Mask,David Wasco
Kaklusklubi,David Fincher
Black Mask,Quentin Tarantino
Black Mask,Roger Avary
Black Mask,Sally Menke
Kaklusklubi,Zach Grenier
Kaklusklubi,Brad Pitt
Kaklusklubi,Art Linson
Kaklusklubi,Meat Loaf
Kaklusklubi,Chuck Palahniuk
Black Mask,Andrzej Sekula
Black Mask,Uma Thurman
