A Gyűrűk Ura: A király visszatér,J.R.R. Tolkien
Форест Гъмп,Gary Sinise
Bianfu xia - Heiye zhi shen,Christopher Nolan
A Gyűrűk Ura: A király visszatér,Orlando Bloom
Форест Гъмп,Robert Zemeckis
Bianfu xia - Heiye zhi shen,David S. Goyer
A Gyűrűk Ura: A király visszatér,Elijah Wood
Bianfu xia - Heiye zhi shen,Charles Roven
Форест Гъмп,Sally Field
A Gyűrűk Ura: A király visszatér,Fran Walsh
Форест Гъмп,Wendy Finerman
Bianfu xia - Heiye zhi shen,Christian Bale
A Gyűrűk Ura: A király visszatér,Viggo Mortensen
Bianfu xia - Heiye zhi shen,Aaron Eckhart
Форест Гъмп,Winston Groom
A Gyűrűk Ura: A király visszatér,Howard Shore
Форест Гъмп,Steve Starkey
A Gyűrűk Ura: A király visszatér,Ian McKellen
Bianfu xia - Heiye zhi shen,Bob Kane
Bianfu xia - Heiye zhi shen,Lorne Orleans
A Gyűrűk Ura: A király visszatér,Peter Jackson
Форест Гъмп,Robin Wright
Bianfu xia - Heiye zhi shen,Michael Caine
Форест Гъмп,Eric Roth
Bianfu xia - Heiye zhi shen,Jonathan Nolan
A Gyűrűk Ura: A király visszatér,Philippa Boyens
Форест Гъмп,Steve Tisch
Форест Гъмп,Tom Hanks
Bianfu xia - Heiye zhi shen,Heath Ledger
A Gyűrűk Ura: A király visszatér,Barrie M. Osborne
