Sar HaTabaot: Achvat HaTabaat,J.R.R. Tolkien
Ringenes herre: Ringens brorskap,J.R.R. Tolkien
Taru sormusten herrasta: Kuninkaan paluu,J.R.R. Tolkien
Krstný Otec,Al Pacino
Krstný Otec,Al Pacino
Django,Fred Raskin
Django,Kerry Washington
Sar HaTabaot: Achvat HaTabaat,Orlando Bloom
Ringenes herre: Ringens brorskap,Orlando Bloom
Taru sormusten herrasta: Kuninkaan paluu,Orlando Bloom
Breaking Bad: A Química do Mal,Vince Gilligan
Sar HaTabaot: Achvat HaTabaat,Elijah Wood
Ringenes herre: Ringens brorskap,Elijah Wood
Taru sormusten herrasta: Kuninkaan paluu,Elijah Wood
Breaking Bad: A Química do Mal,Anna Gunn
Django,Reginald Hudlin
Django,Stacey Sher
Krstný Otec,Mario Puzo
Krstný Otec,Mario Puzo
Breaking Bad: A Química do Mal,Steven Michael Quezada
Krstný Otec,Gordon Willis
Krstný Otec,Gordon Willis
Sar HaTabaot: Achvat HaTabaat,Fran Walsh
Ringenes herre: Ringens brorskap,Fran Walsh
Taru sormusten herrasta: Kuninkaan paluu,Fran Walsh
Django,Quentin Tarantino
Krstný Otec,James Caan
Krstný Otec,James Caan
Sar HaTabaot: Achvat HaTabaat,Sean Bean
Ringenes herre: Ringens brorskap,Sean Bean
Taru sormusten herrasta: Kuninkaan paluu,Viggo Mortensen
Krstný Otec,William Reynolds
Krstný Otec,William Reynolds
Breaking Bad: A Química do Mal,Bob Odenkirk
Krstný Otec,Francis Ford Coppola
Krstný Otec,Francis Ford Coppola
Breaking Bad: A Química do Mal,RJ Mitte
Taru sormusten herrasta: Kuninkaan paluu,Howard Shore
Krstný Otec,Nino Rota
Krstný Otec,Nino Rota
Krstný Otec,Diane Keaton
Krstný Otec,Diane Keaton
Breaking Bad: A Química do Mal,Dean Norris
Sar HaTabaot: Achvat HaTabaat,Ian McKellen
Ringenes herre: Ringens brorskap,Ian McKellen
Taru sormusten herrasta: Kuninkaan paluu,Ian McKellen
Krstný Otec,Al Ruddy
Krstný Otec,Al Ruddy
Django,Christoph Waltz
Breaking Bad: A Química do Mal,Betsy Brandt
Krstný Otec,Marlon Brando
Krstný Otec,Marlon Brando
Sar HaTabaot: Achvat HaTabaat,Peter Jackson
Ringenes herre: Ringens brorskap,Peter Jackson
Taru sormusten herrasta: Kuninkaan paluu,Peter Jackson
Django,Robert Richardson
Breaking Bad: A Química do Mal,Bryan Cranston
Django,Jamie Foxx
Breaking Bad: A Química do Mal,Aaron Paul
Sar HaTabaot: Achvat HaTabaat,Tim Sanders
Ringenes herre: Ringens brorskap,Tim Sanders
Sar HaTabaot: Achvat HaTabaat,Philippa Boyens
Ringenes herre: Ringens brorskap,Philippa Boyens
Taru sormusten herrasta: Kuninkaan paluu,Philippa Boyens
Django,Pilar Savone
Django,Leonardo DiCaprio
Breaking Bad: A Química do Mal,Jonathan Banks
Sar HaTabaot: Achvat HaTabaat,Barrie M. Osborne
Ringenes herre: Ringens brorskap,Barrie M. Osborne
Taru sormusten herrasta: Kuninkaan paluu,Barrie M. Osborne
