Taht Oyunları,Kit Harington
Taht Oyunları,Emilia Clarke
Taht Oyunları,Lena Headey
Taht Oyunları,Iain Glen
Taht Oyunları,Nikolaj Coster-Waldau
Taht Oyunları,D.B. Weiss
Taht Oyunları,Sophie Turner
Taht Oyunları,Peter Dinklage
Taht Oyunları,Maisie Williams
Taht Oyunları,David Benioff
