Kovos klubas,Ross Grayson Bell
Kovos klubas,Ceán Chaffin
Kovos klubas,Edward Norton
A bárányok hallgatnak,Kenneth Utt
A bárányok hallgatnak,Ted Tally
Kovos klubas,Jim Uhls
A bárányok hallgatnak,Jodie Foster
A bárányok hallgatnak,Ron Bozman
Kovos klubas,David Fincher
Kovos klubas,Zach Grenier
Kovos klubas,Brad Pitt
A bárányok hallgatnak,Edward Saxon
Kovos klubas,Art Linson
Kovos klubas,Meat Loaf
A bárányok hallgatnak,Jonathan Demme
Kovos klubas,Chuck Palahniuk
A bárányok hallgatnak,Lawrence A. Bonney
A bárányok hallgatnak,Thomas Harris
A bárányok hallgatnak,Kasi Lemmons
A bárányok hallgatnak,Anthony Hopkins
