Kara Şövalye Yükseliyor,Gary Oldman
Sagan om konungens återkomst,J.R.R. Tolkien
Sagan om konungens återkomst,J.R.R. Tolkien
Kara Şövalye Yükseliyor,Anne Hathaway
Kara Şövalye Yükseliyor,Christopher Nolan
Sagan om konungens återkomst,Orlando Bloom
Sagan om konungens återkomst,Orlando Bloom
Мълчанието на агнетата,Kenneth Utt
Kara Şövalye Yükseliyor,David S. Goyer
Sagan om konungens återkomst,Elijah Wood
Sagan om konungens återkomst,Elijah Wood
Мълчанието на агнетата,Ted Tally
Kara Şövalye Yükseliyor,Charles Roven
Мълчанието на агнетата,Jodie Foster
Мълчанието на агнетата,Ron Bozman
Sagan om konungens återkomst,Fran Walsh
Sagan om konungens återkomst,Fran Walsh
Kara Şövalye Yükseliyor,Christian Bale
Sagan om konungens återkomst,Viggo Mortensen
Sagan om konungens återkomst,Viggo Mortensen
Kara Şövalye Yükseliyor,Tom Hardy
Мълчанието на агнетата,Edward Saxon
Kara Şövalye Yükseliyor,Emma Thomas
Sagan om konungens återkomst,Howard Shore
Sagan om konungens återkomst,Howard Shore
Sagan om konungens återkomst,Ian McKellen
Sagan om konungens återkomst,Ian McKellen
Мълчанието на агнетата,Jonathan Demme
Kara Şövalye Yükseliyor,Bob Kane
Мълчанието на агнетата,Lawrence A. Bonney
Sagan om konungens återkomst,Peter Jackson
Sagan om konungens återkomst,Peter Jackson
Мълчанието на агнетата,Thomas Harris
Kara Şövalye Yükseliyor,Jonathan Nolan
Sagan om konungens återkomst,Philippa Boyens
Sagan om konungens återkomst,Philippa Boyens
Мълчанието на агнетата,Kasi Lemmons
Мълчанието на агнетата,Anthony Hopkins
Sagan om konungens återkomst,Barrie M. Osborne
Sagan om konungens återkomst,Barrie M. Osborne
