Tumsais bruninieks atgriezas,Gary Oldman
Žiedu Valdovas: Karaliaus sugrižimas,J.R.R. Tolkien
Tumsais bruninieks atgriezas,Anne Hathaway
Tumsais bruninieks atgriezas,Christopher Nolan
Žiedu Valdovas: Karaliaus sugrižimas,Orlando Bloom
Tumsais bruninieks atgriezas,David S. Goyer
Žiedu Valdovas: Karaliaus sugrižimas,Elijah Wood
Tumsais bruninieks atgriezas,Charles Roven
Žiedu Valdovas: Karaliaus sugrižimas,Fran Walsh
Tumsais bruninieks atgriezas,Christian Bale
Žiedu Valdovas: Karaliaus sugrižimas,Viggo Mortensen
Tumsais bruninieks atgriezas,Tom Hardy
Tumsais bruninieks atgriezas,Emma Thomas
Žiedu Valdovas: Karaliaus sugrižimas,Howard Shore
Žiedu Valdovas: Karaliaus sugrižimas,Ian McKellen
Tumsais bruninieks atgriezas,Bob Kane
Žiedu Valdovas: Karaliaus sugrižimas,Peter Jackson
Tumsais bruninieks atgriezas,Jonathan Nolan
Žiedu Valdovas: Karaliaus sugrižimas,Philippa Boyens
Žiedu Valdovas: Karaliaus sugrižimas,Barrie M. Osborne
