Seyyed alkhavatem: Sohbat alkhatam,J.R.R. Tolkien
Seyyed alkhavatem: Sohbat alkhatam,Orlando Bloom
Mlčanie Jahniat,Kenneth Utt
Seyyed alkhavatem: Sohbat alkhatam,Elijah Wood
Mlčanie Jahniat,Ted Tally
Mlčanie Jahniat,Jodie Foster
Mlčanie Jahniat,Ron Bozman
Seyyed alkhavatem: Sohbat alkhatam,Fran Walsh
Seyyed alkhavatem: Sohbat alkhatam,Sean Bean
Mlčanie Jahniat,Edward Saxon
Seyyed alkhavatem: Sohbat alkhatam,Ian McKellen
Mlčanie Jahniat,Jonathan Demme
Mlčanie Jahniat,Lawrence A. Bonney
Seyyed alkhavatem: Sohbat alkhatam,Peter Jackson
Mlčanie Jahniat,Thomas Harris
Seyyed alkhavatem: Sohbat alkhatam,Tim Sanders
Seyyed alkhavatem: Sohbat alkhatam,Philippa Boyens
Mlčanie Jahniat,Kasi Lemmons
Mlčanie Jahniat,Anthony Hopkins
Seyyed alkhavatem: Sohbat alkhatam,Barrie M. Osborne
