Il trono di spade,Kit Harington
Гра Престолiв,Kit Harington
Gladiatorius,Russell Crowe
Gladiatorius,Ridley Scott
Gladiatorius,Douglas Wick
Gladiatorius,Joaquin Phoenix
Gladiatorius,John Logan
Il trono di spade,Emilia Clarke
Гра Престолiв,Emilia Clarke
Gladiatorius,William Nicholson
Il trono di spade,Lena Headey
Гра Престолiв,Lena Headey
Il trono di spade,Iain Glen
Гра Престолiв,Iain Glen
Gladiatorius,Connie Nielsen
Il trono di spade,Nikolaj Coster-Waldau
Гра Престолiв,Nikolaj Coster-Waldau
Gladiatorius,Branko Lustig
Il trono di spade,D.B. Weiss
Гра Престолiв,D.B. Weiss
Il trono di spade,Sophie Turner
Гра Престолiв,Sophie Turner
Il trono di spade,Peter Dinklage
Гра Престолiв,Peter Dinklage
Gladiatorius,Oliver Reed
Gladiatorius,David Franzoni
Il trono di spade,Maisie Williams
Гра Престолiв,Maisie Williams
Il trono di spade,David Benioff
Гра Престолiв,David Benioff
