Gotham,Gary Oldman
Gospodarot na prstenite: Druzhinata na prstenot,J.R.R. Tolkien
O nonos,Al Pacino
Gotham,Anne Hathaway
Gotham,Christopher Nolan
Sedm,Richard Francis-Bruce
Gospodarot na prstenite: Druzhinata na prstenot,Orlando Bloom
The Gladiators,Russell Crowe
Sedm,Kevin Spacey
The Gladiators,Ridley Scott
The Gladiators,Douglas Wick
Gotham,David S. Goyer
Gospodarot na prstenite: Druzhinata na prstenot,Elijah Wood
The Gladiators,Joaquin Phoenix
The Gladiators,John Logan
Gotham,Charles Roven
O nonos,Mario Puzo
Sedm,Phyllis Carlyle
Sedm,Darius Khondji
O nonos,Gordon Willis
Sedm,David Fincher
Gospodarot na prstenite: Druzhinata na prstenot,Fran Walsh
O nonos,James Caan
Gospodarot na prstenite: Druzhinata na prstenot,Sean Bean
Gotham,Christian Bale
The Gladiators,William Nicholson
Gotham,Tom Hardy
O nonos,William Reynolds
Sedm,Brad Pitt
Gotham,Emma Thomas
O nonos,Francis Ford Coppola
Sedm,Howard Shore
O nonos,Nino Rota
The Gladiators,Connie Nielsen
O nonos,Diane Keaton
Gospodarot na prstenite: Druzhinata na prstenot,Ian McKellen
O nonos,Al Ruddy
The Gladiators,Branko Lustig
Gotham,Bob Kane
Sedm,Arnold Kopelson
O nonos,Marlon Brando
Gospodarot na prstenite: Druzhinata na prstenot,Peter Jackson
Sedm,Andrew Kevin Walker
Gotham,Jonathan Nolan
Gospodarot na prstenite: Druzhinata na prstenot,Tim Sanders
Gospodarot na prstenite: Druzhinata na prstenot,Philippa Boyens
The Gladiators,Oliver Reed
The Gladiators,David Franzoni
Sedm,Morgan Freeman
Gospodarot na prstenite: Druzhinata na prstenot,Barrie M. Osborne
