Il padrino,Al Pacino
Il padrino,Mario Puzo
Il padrino,Gordon Willis
Il padrino,James Caan
Il padrino,William Reynolds
Il padrino,Francis Ford Coppola
Il padrino,Nino Rota
Il padrino,Diane Keaton
Il padrino,Al Ruddy
Il padrino,Marlon Brando
