Форрест Гамп,Gary Sinise
Форрест Гамп,Gary Sinise
Батман в началото,Christopher Nolan
Vykoupení z věznice Shawshank,Richard Francis-Bruce
Батман в началото,Ken Watanabe
Форрест Гамп,Robert Zemeckis
Форрест Гамп,Robert Zemeckis
Батман в началото,David S. Goyer
Vykoupení z věznice Shawshank,Tim Robbins
Батман в началото,Charles Roven
Форрест Гамп,Sally Field
Форрест Гамп,Sally Field
Форрест Гамп,Wendy Finerman
Форрест Гамп,Wendy Finerman
Батман в началото,Christian Bale
Vykoupení z věznice Shawshank,Thomas Newman
Батман в началото,Larry Franco
Форрест Гамп,Winston Groom
Форрест Гамп,Winston Groom
Vykoupení z věznice Shawshank,Stephen King
Форрест Гамп,Steve Starkey
Форрест Гамп,Steve Starkey
Vykoupení z věznice Shawshank,Bob Gunton
Vykoupení z věznice Shawshank,Niki Marvin
Vykoupení z věznice Shawshank,Frank Darabont
Батман в началото,Bob Kane
Батман в началото,Lorne Orleans
Форрест Гамп,Robin Wright
Форрест Гамп,Robin Wright
Vykoupení z věznice Shawshank,William Sadler
Батман в началото,Michael Caine
Форрест Гамп,Eric Roth
Форрест Гамп,Eric Roth
Форрест Гамп,Steve Tisch
Форрест Гамп,Steve Tisch
Форрест Гамп,Tom Hanks
Форрест Гамп,Tom Hanks
Батман в началото,Liam Neeson
Vykoupení z věznice Shawshank,Roger Deakins
Vykoupení z věznice Shawshank,Morgan Freeman
