Sagan om de två tornen - härskarringen,J.R.R. Tolkien
Sagan om de två tornen - härskarringen,Orlando Bloom
Shover shurot,Vince Gilligan
Perníkový tatko,Vince Gilligan
Sagan om de två tornen - härskarringen,Elijah Wood
Shover shurot,Anna Gunn
Perníkový tatko,Anna Gunn
Shover shurot,Steven Michael Quezada
Perníkový tatko,Steven Michael Quezada
Sagan om de två tornen - härskarringen,Fran Walsh
Sagan om de två tornen - härskarringen,Viggo Mortensen
Shover shurot,Bob Odenkirk
Perníkový tatko,Bob Odenkirk
Shover shurot,RJ Mitte
Perníkový tatko,RJ Mitte
Shover shurot,Dean Norris
Perníkový tatko,Dean Norris
Sagan om de två tornen - härskarringen,Ian McKellen
Shover shurot,Betsy Brandt
Perníkový tatko,Betsy Brandt
Sagan om de två tornen - härskarringen,Peter Jackson
Sagan om de två tornen - härskarringen,Stephen Sinclair
Shover shurot,Bryan Cranston
Perníkový tatko,Bryan Cranston
Shover shurot,Aaron Paul
Perníkový tatko,Aaron Paul
Sagan om de två tornen - härskarringen,Philippa Boyens
Shover shurot,Jonathan Banks
Perníkový tatko,Jonathan Banks
Sagan om de två tornen - härskarringen,Barrie M. Osborne
