Il Signore degli Anelli - La compagnia dell'Anello,J.R.R. Tolkien
Gospodar prstanov: Bratovscina prstana,J.R.R. Tolkien
Ο νονός,Al Pacino
Ristiisa,Al Pacino
Mroczny rycerz,Christopher Nolan
Il Signore degli Anelli - La compagnia dell'Anello,Orlando Bloom
Gospodar prstanov: Bratovscina prstana,Orlando Bloom
Nattsvermeren,Kenneth Utt
Mroczny rycerz,David S. Goyer
Il Signore degli Anelli - La compagnia dell'Anello,Elijah Wood
Gospodar prstanov: Bratovscina prstana,Elijah Wood
Nattsvermeren,Ted Tally
Mroczny rycerz,Charles Roven
Ο νονός,Mario Puzo
Ristiisa,Mario Puzo
Nattsvermeren,Jodie Foster
Nattsvermeren,Ron Bozman
Ο νονός,Gordon Willis
Ristiisa,Gordon Willis
Il Signore degli Anelli - La compagnia dell'Anello,Fran Walsh
Gospodar prstanov: Bratovscina prstana,Fran Walsh
Ο νονός,James Caan
Ristiisa,James Caan
Il Signore degli Anelli - La compagnia dell'Anello,Sean Bean
Gospodar prstanov: Bratovscina prstana,Sean Bean
Mroczny rycerz,Christian Bale
Ο νονός,William Reynolds
Ristiisa,William Reynolds
Nattsvermeren,Edward Saxon
Mroczny rycerz,Aaron Eckhart
Ο νονός,Francis Ford Coppola
Ristiisa,Francis Ford Coppola
Ο νονός,Nino Rota
Ristiisa,Nino Rota
Ο νονός,Diane Keaton
Ristiisa,Diane Keaton
Il Signore degli Anelli - La compagnia dell'Anello,Ian McKellen
Gospodar prstanov: Bratovscina prstana,Ian McKellen
Ο νονός,Al Ruddy
Ristiisa,Al Ruddy
Nattsvermeren,Jonathan Demme
Mroczny rycerz,Bob Kane
Mroczny rycerz,Lorne Orleans
Ο νονός,Marlon Brando
Ristiisa,Marlon Brando
Nattsvermeren,Lawrence A. Bonney
Il Signore degli Anelli - La compagnia dell'Anello,Peter Jackson
Gospodar prstanov: Bratovscina prstana,Peter Jackson
Nattsvermeren,Thomas Harris
Mroczny rycerz,Michael Caine
Mroczny rycerz,Jonathan Nolan
Il Signore degli Anelli - La compagnia dell'Anello,Tim Sanders
Gospodar prstanov: Bratovscina prstana,Tim Sanders
Il Signore degli Anelli - La compagnia dell'Anello,Philippa Boyens
Gospodar prstanov: Bratovscina prstana,Philippa Boyens
Nattsvermeren,Kasi Lemmons
Nattsvermeren,Anthony Hopkins
Mroczny rycerz,Heath Ledger
Il Signore degli Anelli - La compagnia dell'Anello,Barrie M. Osborne
Gospodar prstanov: Bratovscina prstana,Barrie M. Osborne
