Mo'adon Krav,Ross Grayson Bell
Hasandak,Al Pacino
Mo'adon Krav,Ceán Chaffin
Mo'adon Krav,Edward Norton
Mo'adon Krav,Jim Uhls
Hasandak,Mario Puzo
Hasandak,Gordon Willis
Mo'adon Krav,David Fincher
Hasandak,James Caan
Mo'adon Krav,Zach Grenier
Hasandak,William Reynolds
Mo'adon Krav,Brad Pitt
Mo'adon Krav,Art Linson
Hasandak,Francis Ford Coppola
Hasandak,Nino Rota
Hasandak,Diane Keaton
Mo'adon Krav,Meat Loaf
Hasandak,Al Ruddy
Mo'adon Krav,Chuck Palahniuk
Hasandak,Marlon Brando
