Batman: El caballero de la noche asciende,Gary Oldman
Batman: El caballero de la noche asciende,Gary Oldman
Batman: El caballero de la noche asciende,Gary Oldman
El caballero oscuro: La leyenda renace,Gary Oldman
Batman: El caballero de la noche asciende,Gary Oldman
Batman: El caballero de la noche asciende,Gary Oldman
El señor de los anillos - El retorno del rey,J.R.R. Tolkien
The Godfather,Al Pacino
The Godfather,Al Pacino
The Godfather,Al Pacino
The Godfather,Al Pacino
The Godfather,Al Pacino
The Godfather,Al Pacino
The Godfather,Al Pacino
The Godfather,Al Pacino
Batman: El caballero de la noche asciende,Anne Hathaway
Batman: El caballero de la noche asciende,Anne Hathaway
Batman: El caballero de la noche asciende,Anne Hathaway
El caballero oscuro: La leyenda renace,Anne Hathaway
Batman: El caballero de la noche asciende,Anne Hathaway
Batman: El caballero de la noche asciende,Anne Hathaway
Batman 2 - El caballero de la noche,Christopher Nolan
Batman: El caballero de la noche asciende,Christopher Nolan
Batman: El caballero de la noche asciende,Christopher Nolan
Batman: El caballero de la noche asciende,Christopher Nolan
El caballero oscuro: La leyenda renace,Christopher Nolan
Batman: El caballero de la noche asciende,Christopher Nolan
Batman: El caballero de la noche asciende,Christopher Nolan
El señor de los anillos - El retorno del rey,Orlando Bloom
Gladiator - Special Edition,Russell Crowe
Gladiator - Special Edition,Ridley Scott
Gladiator - Special Edition,Douglas Wick
Batman 2 - El caballero de la noche,David S. Goyer
Batman: El caballero de la noche asciende,David S. Goyer
Batman: El caballero de la noche asciende,David S. Goyer
Batman: El caballero de la noche asciende,David S. Goyer
El caballero oscuro: La leyenda renace,David S. Goyer
Batman: El caballero de la noche asciende,David S. Goyer
Batman: El caballero de la noche asciende,David S. Goyer
El señor de los anillos - El retorno del rey,Elijah Wood
Gladiator - Special Edition,Joaquin Phoenix
Gladiator - Special Edition,John Logan
Batman 2 - El caballero de la noche,Charles Roven
Batman: El caballero de la noche asciende,Charles Roven
Batman: El caballero de la noche asciende,Charles Roven
Batman: El caballero de la noche asciende,Charles Roven
El caballero oscuro: La leyenda renace,Charles Roven
Batman: El caballero de la noche asciende,Charles Roven
Batman: El caballero de la noche asciende,Charles Roven
The Godfather,Mario Puzo
The Godfather,Mario Puzo
The Godfather,Mario Puzo
The Godfather,Mario Puzo
The Godfather,Mario Puzo
The Godfather,Mario Puzo
The Godfather,Mario Puzo
The Godfather,Mario Puzo
The Godfather,Gordon Willis
The Godfather,Gordon Willis
The Godfather,Gordon Willis
The Godfather,Gordon Willis
The Godfather,Gordon Willis
The Godfather,Gordon Willis
The Godfather,Gordon Willis
The Godfather,Gordon Willis
El señor de los anillos - El retorno del rey,Fran Walsh
The Godfather,James Caan
The Godfather,James Caan
The Godfather,James Caan
The Godfather,James Caan
The Godfather,James Caan
The Godfather,James Caan
The Godfather,James Caan
The Godfather,James Caan
Batman 2 - El caballero de la noche,Christian Bale
Batman: El caballero de la noche asciende,Christian Bale
Batman: El caballero de la noche asciende,Christian Bale
Batman: El caballero de la noche asciende,Christian Bale
El caballero oscuro: La leyenda renace,Christian Bale
Batman: El caballero de la noche asciende,Christian Bale
Batman: El caballero de la noche asciende,Christian Bale
El señor de los anillos - El retorno del rey,Viggo Mortensen
Gladiator - Special Edition,William Nicholson
Batman: El caballero de la noche asciende,Tom Hardy
Batman: El caballero de la noche asciende,Tom Hardy
Batman: El caballero de la noche asciende,Tom Hardy
El caballero oscuro: La leyenda renace,Tom Hardy
Batman: El caballero de la noche asciende,Tom Hardy
Batman: El caballero de la noche asciende,Tom Hardy
The Godfather,William Reynolds
The Godfather,William Reynolds
The Godfather,William Reynolds
The Godfather,William Reynolds
The Godfather,William Reynolds
The Godfather,William Reynolds
The Godfather,William Reynolds
The Godfather,William Reynolds
Batman: El caballero de la noche asciende,Emma Thomas
Batman: El caballero de la noche asciende,Emma Thomas
Batman: El caballero de la noche asciende,Emma Thomas
El caballero oscuro: La leyenda renace,Emma Thomas
Batman: El caballero de la noche asciende,Emma Thomas
Batman: El caballero de la noche asciende,Emma Thomas
Batman 2 - El caballero de la noche,Aaron Eckhart
The Godfather,Francis Ford Coppola
The Godfather,Francis Ford Coppola
The Godfather,Francis Ford Coppola
The Godfather,Francis Ford Coppola
The Godfather,Francis Ford Coppola
The Godfather,Francis Ford Coppola
The Godfather,Francis Ford Coppola
The Godfather,Francis Ford Coppola
El señor de los anillos - El retorno del rey,Howard Shore
The Godfather,Nino Rota
The Godfather,Nino Rota
The Godfather,Nino Rota
The Godfather,Nino Rota
The Godfather,Nino Rota
The Godfather,Nino Rota
The Godfather,Nino Rota
The Godfather,Nino Rota
Gladiator - Special Edition,Connie Nielsen
The Godfather,Diane Keaton
The Godfather,Diane Keaton
The Godfather,Diane Keaton
The Godfather,Diane Keaton
The Godfather,Diane Keaton
The Godfather,Diane Keaton
The Godfather,Diane Keaton
The Godfather,Diane Keaton
El señor de los anillos - El retorno del rey,Ian McKellen
The Godfather,Al Ruddy
The Godfather,Al Ruddy
The Godfather,Al Ruddy
The Godfather,Al Ruddy
The Godfather,Al Ruddy
The Godfather,Al Ruddy
The Godfather,Al Ruddy
The Godfather,Al Ruddy
Gladiator - Special Edition,Branko Lustig
Batman 2 - El caballero de la noche,Bob Kane
Batman: El caballero de la noche asciende,Bob Kane
Batman: El caballero de la noche asciende,Bob Kane
Batman: El caballero de la noche asciende,Bob Kane
El caballero oscuro: La leyenda renace,Bob Kane
Batman: El caballero de la noche asciende,Bob Kane
Batman: El caballero de la noche asciende,Bob Kane
Batman 2 - El caballero de la noche,Lorne Orleans
The Godfather,Marlon Brando
The Godfather,Marlon Brando
The Godfather,Marlon Brando
The Godfather,Marlon Brando
The Godfather,Marlon Brando
The Godfather,Marlon Brando
The Godfather,Marlon Brando
The Godfather,Marlon Brando
El señor de los anillos - El retorno del rey,Peter Jackson
Batman 2 - El caballero de la noche,Michael Caine
Batman 2 - El caballero de la noche,Jonathan Nolan
Batman: El caballero de la noche asciende,Jonathan Nolan
Batman: El caballero de la noche asciende,Jonathan Nolan
Batman: El caballero de la noche asciende,Jonathan Nolan
El caballero oscuro: La leyenda renace,Jonathan Nolan
Batman: El caballero de la noche asciende,Jonathan Nolan
Batman: El caballero de la noche asciende,Jonathan Nolan
El señor de los anillos - El retorno del rey,Philippa Boyens
Gladiator - Special Edition,Oliver Reed
Gladiator - Special Edition,David Franzoni
Batman 2 - El caballero de la noche,Heath Ledger
El señor de los anillos - El retorno del rey,Barrie M. Osborne
