Темний лицар повертаеться,Gary Oldman
Interstelari,Hans Zimmer
Hat'hala,Hans Zimmer
Початок,Hans Zimmer
Interstelari,Anne Hathaway
Темний лицар повертаеться,Anne Hathaway
Froni i shpatave,Kit Harington
Interstelari,Christopher Nolan
Темний лицар повертаеться,Christopher Nolan
Hat'hala,Christopher Nolan
Початок,Christopher Nolan
Сiм,Richard Francis-Bruce
Hat'hala,Ken Watanabe
Початок,Ken Watanabe
Сiм,Kevin Spacey
Темний лицар повертаеться,David S. Goyer
Hat'hala,Guy Hendrix Dyas
Початок,Guy Hendrix Dyas
Темний лицар повертаеться,Charles Roven
Hat'hala,Wally Pfister
Початок,Wally Pfister
Сiм,Phyllis Carlyle
Сiм,Darius Khondji
Interstelari,Lynda Obst
Сiм,David Fincher
Hat'hala,Lee Smith
Початок,Lee Smith
Hat'hala,Joseph Gordon-Levitt
Початок,Joseph Gordon-Levitt
Hat'hala,Ellen Page
Початок,Ellen Page
Froni i shpatave,Emilia Clarke
Темний лицар повертаеться,Christian Bale
Темний лицар повертаеться,Tom Hardy
Froni i shpatave,Lena Headey
Сiм,Brad Pitt
Interstelari,Emma Thomas
Темний лицар повертаеться,Emma Thomas
Hat'hala,Emma Thomas
Початок,Emma Thomas
Froni i shpatave,Iain Glen
Сiм,Howard Shore
Froni i shpatave,Nikolaj Coster-Waldau
Темний лицар повертаеться,Bob Kane
Сiм,Arnold Kopelson
Froni i shpatave,D.B. Weiss
Froni i shpatave,Sophie Turner
Interstelari,Hoyte Van Hoytema
Interstelari,Jessica Chastain
Сiм,Andrew Kevin Walker
Interstelari,Matthew McConaughey
Froni i shpatave,Peter Dinklage
Interstelari,Jonathan Nolan
Темний лицар повертаеться,Jonathan Nolan
Interstelari,Mackenzie Foy
Froni i shpatave,Maisie Williams
Froni i shpatave,David Benioff
Hat'hala,Leonardo DiCaprio
Початок,Leonardo DiCaprio
Сiм,Morgan Freeman
