Django Tsunagarezaru Mono,Fred Raskin
Les évadés,Richard Francis-Bruce
"Seven, los siete pecados capitales",Richard Francis-Bruce
Django Tsunagarezaru Mono,Kerry Washington
"Seven, los siete pecados capitales",Kevin Spacey
Les évadés,Tim Robbins
Django Tsunagarezaru Mono,Reginald Hudlin
Django Tsunagarezaru Mono,Stacey Sher
"Seven, los siete pecados capitales",Phyllis Carlyle
"Seven, los siete pecados capitales",Darius Khondji
"Seven, los siete pecados capitales",David Fincher
Django Tsunagarezaru Mono,Quentin Tarantino
Les évadés,Thomas Newman
"Seven, los siete pecados capitales",Brad Pitt
Les évadés,Stephen King
"Seven, los siete pecados capitales",Howard Shore
Les évadés,Bob Gunton
Les évadés,Niki Marvin
Les évadés,Frank Darabont
Django Tsunagarezaru Mono,Christoph Waltz
"Seven, los siete pecados capitales",Arnold Kopelson
Django Tsunagarezaru Mono,Robert Richardson
Les évadés,William Sadler
"Seven, los siete pecados capitales",Andrew Kevin Walker
Django Tsunagarezaru Mono,Jamie Foxx
Django Tsunagarezaru Mono,Pilar Savone
Django Tsunagarezaru Mono,Leonardo DiCaprio
Les évadés,Roger Deakins
Les évadés,Morgan Freeman
"Seven, los siete pecados capitales",Morgan Freeman
