Боен клуб,Ross Grayson Bell
Pán prsteňov: Návrat kráľa,J.R.R. Tolkien
Tähtedevaheline,Hans Zimmer
Tähtedevaheline,Anne Hathaway
Samefo Karis Tamashebi,Kit Harington
Темний лицар,Christopher Nolan
Tähtedevaheline,Christopher Nolan
Боен клуб,Ceán Chaffin
Rita Hayworth - avain pakoon,Richard Francis-Bruce
Боен клуб,Edward Norton
Pán prsteňov: Návrat kráľa,Orlando Bloom
Das Schweigen der Lämmer,Kenneth Utt
Das Schweigen der Lämmer,Kenneth Utt
Темний лицар,David S. Goyer
Pán prsteňov: Návrat kráľa,Elijah Wood
Rita Hayworth - avain pakoon,Tim Robbins
Das Schweigen der Lämmer,Ted Tally
Das Schweigen der Lämmer,Ted Tally
Боен клуб,Jim Uhls
Темний лицар,Charles Roven
Das Schweigen der Lämmer,Jodie Foster
Das Schweigen der Lämmer,Jodie Foster
Das Schweigen der Lämmer,Ron Bozman
Das Schweigen der Lämmer,Ron Bozman
Tähtedevaheline,Lynda Obst
Боен клуб,David Fincher
Pán prsteňov: Návrat kráľa,Fran Walsh
Samefo Karis Tamashebi,Emilia Clarke
Темний лицар,Christian Bale
Rita Hayworth - avain pakoon,Thomas Newman
Боен клуб,Zach Grenier
Pán prsteňov: Návrat kráľa,Viggo Mortensen
Samefo Karis Tamashebi,Lena Headey
Боен клуб,Brad Pitt
Das Schweigen der Lämmer,Edward Saxon
Das Schweigen der Lämmer,Edward Saxon
Tähtedevaheline,Emma Thomas
Темний лицар,Aaron Eckhart
Боен клуб,Art Linson
Rita Hayworth - avain pakoon,Stephen King
Samefo Karis Tamashebi,Iain Glen
Pán prsteňov: Návrat kráľa,Howard Shore
Samefo Karis Tamashebi,Nikolaj Coster-Waldau
Боен клуб,Meat Loaf
Pán prsteňov: Návrat kráľa,Ian McKellen
Rita Hayworth - avain pakoon,Bob Gunton
Rita Hayworth - avain pakoon,Niki Marvin
Rita Hayworth - avain pakoon,Frank Darabont
Das Schweigen der Lämmer,Jonathan Demme
Das Schweigen der Lämmer,Jonathan Demme
Темний лицар,Bob Kane
Темний лицар,Lorne Orleans
Боен клуб,Chuck Palahniuk
Samefo Karis Tamashebi,D.B. Weiss
Das Schweigen der Lämmer,Lawrence A. Bonney
Das Schweigen der Lämmer,Lawrence A. Bonney
Pán prsteňov: Návrat kráľa,Peter Jackson
Rita Hayworth - avain pakoon,William Sadler
Samefo Karis Tamashebi,Sophie Turner
Tähtedevaheline,Hoyte Van Hoytema
Tähtedevaheline,Jessica Chastain
Das Schweigen der Lämmer,Thomas Harris
Das Schweigen der Lämmer,Thomas Harris
Темний лицар,Michael Caine
Tähtedevaheline,Matthew McConaughey
Samefo Karis Tamashebi,Peter Dinklage
Темний лицар,Jonathan Nolan
Tähtedevaheline,Jonathan Nolan
Pán prsteňov: Návrat kráľa,Philippa Boyens
Tähtedevaheline,Mackenzie Foy
Das Schweigen der Lämmer,Kasi Lemmons
Das Schweigen der Lämmer,Kasi Lemmons
Das Schweigen der Lämmer,Anthony Hopkins
Das Schweigen der Lämmer,Anthony Hopkins
Samefo Karis Tamashebi,Maisie Williams
Samefo Karis Tamashebi,David Benioff
Темний лицар,Heath Ledger
Rita Hayworth - avain pakoon,Roger Deakins
Rita Hayworth - avain pakoon,Morgan Freeman
Pán prsteňov: Návrat kráľa,Barrie M. Osborne
