Vijeta,Russell Crowe
Vijeta,Ridley Scott
Vijeta,Douglas Wick
Vijeta,Joaquin Phoenix
Vijeta,John Logan
Vijeta,William Nicholson
Vijeta,Connie Nielsen
Vijeta,Branko Lustig
Vijeta,Oliver Reed
Vijeta,David Franzoni
