Tamsos riterio sugrižimas,Gary Oldman
Stapanul Inelelor: Intoarcerea Regelui,J.R.R. Tolkien
Kryezoti i Unazave: Dy Kullat,J.R.R. Tolkien
O Senhor dos Anéis: As Duas Torres,J.R.R. Tolkien
Крёстный отец,Al Pacino
Iнтeрстеллар,Hans Zimmer
Iнтeрстеллар,Anne Hathaway
Tamsos riterio sugrižimas,Anne Hathaway
Batman: El Caballero de la Noche,Christopher Nolan
Iнтeрстеллар,Christopher Nolan
Tamsos riterio sugrižimas,Christopher Nolan
Xiao shen ke de jiu shu,Richard Francis-Bruce
Stapanul Inelelor: Intoarcerea Regelui,Orlando Bloom
Kryezoti i Unazave: Dy Kullat,Orlando Bloom
O Senhor dos Anéis: As Duas Torres,Orlando Bloom
Batman: El Caballero de la Noche,David S. Goyer
Tamsos riterio sugrižimas,David S. Goyer
Stapanul Inelelor: Intoarcerea Regelui,Elijah Wood
Kryezoti i Unazave: Dy Kullat,Elijah Wood
O Senhor dos Anéis: As Duas Torres,Elijah Wood
Xiao shen ke de jiu shu,Tim Robbins
Batman: El Caballero de la Noche,Charles Roven
Tamsos riterio sugrižimas,Charles Roven
Крёстный отец,Mario Puzo
Iнтeрстеллар,Lynda Obst
Крёстный отец,Gordon Willis
Stapanul Inelelor: Intoarcerea Regelui,Fran Walsh
Kryezoti i Unazave: Dy Kullat,Fran Walsh
O Senhor dos Anéis: As Duas Torres,Fran Walsh
Крёстный отец,James Caan
Batman: El Caballero de la Noche,Christian Bale
Tamsos riterio sugrižimas,Christian Bale
Xiao shen ke de jiu shu,Thomas Newman
Stapanul Inelelor: Intoarcerea Regelui,Viggo Mortensen
Kryezoti i Unazave: Dy Kullat,Viggo Mortensen
O Senhor dos Anéis: As Duas Torres,Viggo Mortensen
Tamsos riterio sugrižimas,Tom Hardy
Крёстный отец,William Reynolds
Iнтeрстеллар,Emma Thomas
Tamsos riterio sugrižimas,Emma Thomas
Batman: El Caballero de la Noche,Aaron Eckhart
Xiao shen ke de jiu shu,Stephen King
Крёстный отец,Francis Ford Coppola
Stapanul Inelelor: Intoarcerea Regelui,Howard Shore
Крёстный отец,Nino Rota
Крёстный отец,Diane Keaton
Stapanul Inelelor: Intoarcerea Regelui,Ian McKellen
Kryezoti i Unazave: Dy Kullat,Ian McKellen
O Senhor dos Anéis: As Duas Torres,Ian McKellen
Крёстный отец,Al Ruddy
Xiao shen ke de jiu shu,Bob Gunton
Xiao shen ke de jiu shu,Niki Marvin
Xiao shen ke de jiu shu,Frank Darabont
Batman: El Caballero de la Noche,Bob Kane
Tamsos riterio sugrižimas,Bob Kane
Batman: El Caballero de la Noche,Lorne Orleans
Крёстный отец,Marlon Brando
Stapanul Inelelor: Intoarcerea Regelui,Peter Jackson
Kryezoti i Unazave: Dy Kullat,Peter Jackson
O Senhor dos Anéis: As Duas Torres,Peter Jackson
Xiao shen ke de jiu shu,William Sadler
Iнтeрстеллар,Hoyte Van Hoytema
Iнтeрстеллар,Jessica Chastain
Kryezoti i Unazave: Dy Kullat,Stephen Sinclair
O Senhor dos Anéis: As Duas Torres,Stephen Sinclair
Batman: El Caballero de la Noche,Michael Caine
Iнтeрстеллар,Matthew McConaughey
Batman: El Caballero de la Noche,Jonathan Nolan
Iнтeрстеллар,Jonathan Nolan
Tamsos riterio sugrižimas,Jonathan Nolan
Stapanul Inelelor: Intoarcerea Regelui,Philippa Boyens
Kryezoti i Unazave: Dy Kullat,Philippa Boyens
O Senhor dos Anéis: As Duas Torres,Philippa Boyens
Iнтeрстеллар,Mackenzie Foy
Batman: El Caballero de la Noche,Heath Ledger
Xiao shen ke de jiu shu,Roger Deakins
Xiao shen ke de jiu shu,Morgan Freeman
Stapanul Inelelor: Intoarcerea Regelui,Barrie M. Osborne
Kryezoti i Unazave: Dy Kullat,Barrie M. Osborne
O Senhor dos Anéis: As Duas Torres,Barrie M. Osborne
