Gospodarot na prstenite: Dvete kuli,J.R.R. Tolkien
En verden udenfor,Richard Francis-Bruce
Gospodarot na prstenite: Dvete kuli,Orlando Bloom
Gospodarot na prstenite: Dvete kuli,Elijah Wood
En verden udenfor,Tim Robbins
Gospodarot na prstenite: Dvete kuli,Fran Walsh
En verden udenfor,Thomas Newman
Gospodarot na prstenite: Dvete kuli,Viggo Mortensen
En verden udenfor,Stephen King
Gospodarot na prstenite: Dvete kuli,Ian McKellen
En verden udenfor,Bob Gunton
En verden udenfor,Niki Marvin
En verden udenfor,Frank Darabont
Gospodarot na prstenite: Dvete kuli,Peter Jackson
En verden udenfor,William Sadler
Gospodarot na prstenite: Dvete kuli,Stephen Sinclair
Gospodarot na prstenite: Dvete kuli,Philippa Boyens
En verden udenfor,Roger Deakins
En verden udenfor,Morgan Freeman
Gospodarot na prstenite: Dvete kuli,Barrie M. Osborne
