Игра на тронови,Kit Harington
Игра на тронови,Emilia Clarke
Игра на тронови,Lena Headey
Игра на тронови,Iain Glen
Игра на тронови,Nikolaj Coster-Waldau
Игра на тронови,D.B. Weiss
Игра на тронови,Sophie Turner
Игра на тронови,Peter Dinklage
Игра на тронови,Maisie Williams
Игра на тронови,David Benioff
