Sagan om ringen,J.R.R. Tolkien
El caballero oscuro,Christopher Nolan
Siedem,Richard Francis-Bruce
Haft,Richard Francis-Bruce
Sagan om ringen,Orlando Bloom
Siedem,Kevin Spacey
Haft,Kevin Spacey
El caballero oscuro,David S. Goyer
Sagan om ringen,Elijah Wood
El caballero oscuro,Charles Roven
Siedem,Phyllis Carlyle
Haft,Phyllis Carlyle
Siedem,Darius Khondji
Haft,Darius Khondji
Siedem,David Fincher
Haft,David Fincher
Sagan om ringen,Fran Walsh
Sagan om ringen,Sean Bean
El caballero oscuro,Christian Bale
Siedem,Brad Pitt
Haft,Brad Pitt
El caballero oscuro,Aaron Eckhart
Siedem,Howard Shore
Haft,Howard Shore
Sagan om ringen,Ian McKellen
El caballero oscuro,Bob Kane
Siedem,Arnold Kopelson
Haft,Arnold Kopelson
El caballero oscuro,Lorne Orleans
Sagan om ringen,Peter Jackson
El caballero oscuro,Michael Caine
Siedem,Andrew Kevin Walker
Haft,Andrew Kevin Walker
El caballero oscuro,Jonathan Nolan
Sagan om ringen,Tim Sanders
Sagan om ringen,Philippa Boyens
El caballero oscuro,Heath Ledger
Siedem,Morgan Freeman
Haft,Morgan Freeman
Sagan om ringen,Barrie M. Osborne
